76, 1.22244e-26, 1, 4.24372e-11, -1.3471
76, 3.908e-05, 1.12501e-10, 0.999961, 0.0544413
77, 1.16708e-05, 0.999988, 7.91189e-12, -0.964309
78, 0, 1, 6.45838e-18, -1.17484
78, 2.6705e-05, 5.68408e-11, 0.999973, 0.0549555
79, 0, 1, 0, -1.34377
80, 0, 1, 0, -1.75631
81, 0, 1, 0, -2.21924
82, 2.25533e-36, 1, 0, -0.814178
83, 0, 1, 0, -1.15115
83, 1.27838e-06, 6.73148e-15, 0.999999, -0.00685075
83, 6.61712e-05, 2.92127e-10, 0.999934, 0.0292277
83, 2.17784e-05, 2.04029e-11, 0.999978, 0.027721
84, 0, 1, 0, -0.374044
84, 0.000670725, 1.99153e-08, 0.999329, 0.012217
85, 0.000178449, 0.969186, 0.0306352, -0.966427
85, 0.000149309, 9.18776e-15, 0.999851, -0.0606282
85, 9.22634e-05, 2.9946e-07, 0.999907, -0.00188932
85, 3.54506e-05, 9.35648e-11, 0.999965, 0.0363365
86, 4.19053e-14, 2.00412e-32, 1, -2.82446
86, 2.83599e-05, 4.22335e-12, 0.999972, 0.0355553
87, 0, 1, 0, -1.22792
87, 3.13249e-05, 7.67462e-11, 0.999969, 0.0522522
88, 0, 1, 0, -0.301769
88, 2.37561e-05, 3.48399e-13, 0.999976, 0.038505
89, 0, 1, 0, -4.52596
90, 0.00297742, 3.10644e-05, 0.996992, -0.400469
90, 0.00170702, 1.6232e-16, 0.998293, -0.000139317
90, 0.000995196, 0.608163, 0.390842, -0.21155
91, 0, 1, 0, -0.78824
92, 0, 1, 0, -2.33699
93, 0, 1, 0, -1.23581
94, 0.932123, 4.89766e-06, 0.0678718, -0.8116
94, 2.18801e-05, 1.42748e-11, 0.999978, 0.0338886
94, 0.719573, 2.67272e-10, 0.280427, -0.130522
94, 9.63129e-05, 5.49227e-10, 0.999904, 0.0302954
95, 0, 1, 0, -3.27418
96, 0, 1, 0, -1.37682
96, 0.000248211, 2.58958e-09, 0.999752, 0.0377987
97, 0.00250423, 0.997459, 3.69798e-05, -0.553033
98, 0.374227, 0.000749775, 0.625023, -0.395164
98, 0.994185, 0.00100772, 0.00480763, -0.0456377
98, 0.000674023, 2.85737e-09, 0.999326, -0.00382049
99, 0, 1, 0, -0.689691
100, 3.32147e-34, 1, 8.49133e-23, -0.428652
101, 0.00109534, 1.41816e-08, 0.998905, -0.802155
101, 2.10765e-07, 0.999993, 6.95224e-06, -0.213965
102, 0, 1, 0, -0.60003
102, 4.61863e-05, 1.64381e-10, 0.999954, 0.0438697
103, 0, 1, 0, -1.48571
103, 5.01285e-05, 1.98544e-10, 0.99995, 0.063499
104, 0, 1, 0, -1.48864
105, 0, 1, 0, -1.07382
106, 0.999921, 4.58267e-06, 7.42673e-05, -2.00345
106, 0.000155189, 2.227e-19, 0.999845, 0.00925972
106, 0.000341187, 6.45014e-10, 0.999659, -0.000458236
106, 4.6244e-05, 8.14853e-12, 0.999954, 0.0357122
107, 0.00435862, 0.000961438, 0.99468, -1.31858
108, 0.966626, 0.000352934, 0.0330207, -0.68675
108, 3.02098e-09, 0.999999, 7.25948e-07, -0.097094
109, 0, 1, 0, -1.93598
110, 4.37206e-07, 4.6319e-14, 1, -2.04462
111, 0.00223316, 0.997765, 1.77444e-06, -2.03871
111, 0.0109171, 0.979006, 0.0100773, -0.0826393
111, 0.12267, 5.93508e-05, 0.877271, -0.0102982
111, 2.78508e-05, 6.52627e-11, 0.999972, 0.0357061
112, 0.999716, 0.000263634, 2.01449e-05, -0.276978
112, 0.000110106, 1.72669e-13, 0.99989, 0.0580676
112, 1.34274e-06, 9.02676e-10, 0.999999, -0.0195797
113, 6.47124e-09, 0.711573, 0.288427, -0.422757
113, 0.000219226, 8.72923e-09, 0.999781, -0.17415
114, 0, 1, 0, -1.62013
115, 0.0258901, 0.904236, 0.0698736, -1.66572
115, 0.431797, 0.561571, 0.00663208, -0.116025
115, 0.878955, 3.39164e-14, 0.121045, -0.00762107
115, 2.3305e-05, 2.88205e-11, 0.999977, 0.0392098
115, 0.00242213, 3.24875e-19, 0.997578, -0.00634257
116, 1.54198e-13, 1, 1.07421e-11, -0.409874
117, 8.63083e-18, 1, 2.05944e-34, -0.960252
118, 0.978549, 0.0214309, 1.96796e-05, -1.50197
118, 0.00865957, 5.38824e-06, 0.991335, -0.0108386
119, 0.000129956, 5.03542e-11, 0.99987, -1.87096
120, 0.999997, 6.25923e-10, 2.86791e-06, -0.477815
120, 0.785959, 0.00704399, 0.206997, -0.062355
121, 0, 1, 0, -1.74477
121, 3.73373e-05, 8.6508e-11, 0.999963, 0.0298405
121, 0.000649777, 0.00545529, 0.993895, -0.000290271
122, 0, 1, 0, -1.10599
123, 0.980444, 0.0194755, 8.07115e-05, -1.19236
124, 0, 1, 1.36986e-27, -1.78509
125, 0.345008, 0.424109, 0.230883, -0.409177
125, 0.794521, 0.0176297, 0.187849, -0.0683036
126, 0.607126, 0.00032181, 0.392552, -0.281498
127, 0, 1, 1.35079e-38, -1.75477
128, 5.27976e-08, 1, 3.83728e-07, -1.07837
129, 0, 0.987446, 0.0125543, -0.366809
130, 5.61281e-32, 1, 2.88676e-35, -0.648196
131, 0.000128777, 0.99987, 1.51885e-06, -1.39954
132, 0, 1, 0, -1.63896
132, 0.00035154, 2.04686e-15, 0.999648, -0.000872075
133, 0, 1, 0, -1.67536
134, 1.10543e-31, 1, 0, -0.263583
135, 0.997523, 0.00122007, 0.00125688, -0.798727
135, 0.807244, 0.0605422, 0.132214, -0.272424
135, 0.0042526, 1.02165e-08, 0.995747, 0.0414679
136, 0, 1, 0, -0.725721
136, 0.00290836, 9.60572e-12, 0.997092, 0.00628705
137, 0, 1, 0, -2.03512
138, 0, 1, 0, -1.52318
138, 0.0586076, 1.27876e-11, 0.941392, 0.00401532
139, 3.58752e-31, 1, 4.91477e-21, -1.07787
140, 1, 7.42019e-10, 0, -1.59284
141, 0.903271, 0.00954389, 0.0871848, -0.310419
142, 1.33128e-07, 1, 8.83046e-09, -0.94269
143, 0.999999, 1.11829e-25, 7.49916e-07, -1.40898
143, 5.76385e-05, 2.47534e-10, 0.999942, 0.0353899
144, 0, 1, 0, -1.75118
145, 0, 1, 0, -1.03091
146, 0, 1, 0, -2.60409
147, 0, 1, 0, -1.78003
148, 3.91312e-23, 1, 3.24545e-30, -0.516526
148, 5.1038e-05, 2.07417e-10, 0.999949, 0.0346149
148, 2.87957e-05, 6.91491e-11, 0.999971, 0.029992
149, 0.999818, 6.43289e-07, 0.000181319, -0.773928
150, 0, 1, 0, -1.55902
150, 5.22764e-05, 2.16993e-10, 0.999948, 0.0628107
151, 0.980759, 0.000846928, 0.0183938, -0.682562
152, 6.06505e-07, 0.999999, 5.39875e-18, -0.997109
152, 8.73726e-05, 4.62333e-10, 0.999913, 0.0558382
154, 8.89871e-13, 1, 3.06953e-07, -0.672916
154, 0.315535, 1.42341e-13, 0.684465, 0.0106256
155, 0, 1, 0, -1.28643
156, 1.06764e-24, 1, 7.83141e-32, -1.17888
157, 0, 1, 0, -2.54564
158, 0.998323, 1.05826e-06, 0.00167623, -1.05368
158, 0.100852, 0.222809, 0.676339, -0.0332912
158, 4.16989e-05, 1.31951e-10, 0.999958, 0.0500312
159, 7.10742e-38, 1, 1.97964e-35, -0.150729
160, 2.82902e-16, 1, 1.35872e-09, -0.893823
160, 3.55055e-05, 7.17826e-17, 0.999964, 0.061992
161, 3.08376e-11, 1.59581e-05, 0.999984, -0.564276
161, 0.959171, 1.46189e-07, 0.0408291, -0.0211228
161, 0.00122642, 3.99269e-08, 0.998774, 0.0284722
162, 0.495285, 2.76114e-08, 0.504715, -0.106882
162, 0.33908, 0.0019667, 0.658954, -0.181142
163, 0, 1, 6.78086e-23, -0.32337
164, 2.11744e-05, 0.999977, 1.88868e-06, -1.01828
166, 0, 1, 0, -0.659799
166, 0.0404059, 1.51009e-08, 0.959594, 0.0629841
167, 0, 1, 0, -2.23593
168, 0, 1, 1.64543e-15, -2.08471
169, 0, 1, 0, -1.58993
170, 8.92702e-24, 1, 7.92752e-27, -0.438034
171, 0, 1, 0, -0.649609
172, 0, 1, 0, -1.64937
172, 4.23993e-05, 1.3707e-10, 0.999958, 0.0457001
172, 9.714e-05, 5.56773e-10, 0.999903, 0.0445886
174, 1.33238e-22, 1, 9.16897e-21, -0.53167
175, 1.28855e-32, 1, 1.23387e-26, -1.50504
175, 0.00441048, 2.00196e-09, 0.995589, -0.00224634
175, 0.0776772, 2.85612e-11, 0.922323, -0.00355773
175, 0.000230051, 4.41967e-15, 0.99977, -0.00012489
176, 0, 1, 5.70982e-37, -0.655554
176, 0.0296525, 1.34375e-06, 0.970346, -0.000202799
177, 3.12999e-35, 9.09624e-19, 1, -1.24864
177, 7.22377e-08, 3.01604e-14, 1, -5.15836e-05
178, 0, 1, 0, -1.5919
179, 0, 1, 0, -2.23824
180, 0, 1, 0, -2.5641
180, 0.000699949, 2.02384e-07, 0.9993, -0.000331126
180, 0.000453502, 7.80969e-09, 0.999546, 0.0175681
181, 0, 1, 0, -1.26897
181, 4.79959e-06, 5.93418e-19, 0.999995, -0.00172005
181, 0.000760814, 1.61481e-10, 0.999239, 0.0206533
182, 0, 1, 0, -2.64246
183, 1.82535e-35, 1, 6.9341e-29, -0.775629
183, 0.00167778, 3.57986e-13, 0.998322, 0.00743132
184, 0.20074, 3.33038e-07, 0.799259, -1.36058
184, 0.705803, 0.171135, 0.123062, -0.663315
184, 6.99853e-05, 3.68276e-15, 0.99993, -0.0010393
184, 6.48131e-05, 2.84123e-10, 0.999935, 0.0375227
185, 0, 1, 0, -0.950582
185, 0.584374, 6.45087e-09, 0.415626, 0.0339709
186, 0, 1, 0, -2.86252
187, 1.46639e-06, 0.99999, 9.00396e-06, -0.973385
187, 0.0401869, 0.00692139, 0.952892, -0.643842
188, 6.36944e-17, 1, 1.16008e-15, -1.19806
188, 1.38515e-05, 4.38418e-11, 0.999986, -0.00752613
189, 0.0232621, 0.976483, 0.000255361, -0.333895
189, 0.329305, 0.0081976, 0.662497, -0.165959
189, 3.6277e-05, 9.78118e-11, 0.999964, 0.0316261
190, 0, 1, 0, -0.625452
190, 0.0262907, 2.82659e-06, 0.973706, -0.000604064
190, 0.490109, 1.08415e-06, 0.50989, -0.000101329
191, 0, 1, 0, -0.38195
192, 0, 1, 0, -4.05798
193, 2.91563e-38, 1, 4.55035e-25, -1.14514
194, 3.98488e-37, 1, 0, -2.36793
195, 0.690403, 0.000173067, 0.309424, -0.809949
195, 0.000980059, 0.00231228, 0.996708, -0.0388633
195, 0.000154857, 1.14571e-09, 0.999845, 0.0385107
196, 1.16506e-37, 1, 2.19234e-31, -0.430336
196, 0.00473978, 1.74623e-11, 0.99526, 0.0405379
197, 6.54416e-33, 1, 0, -2.13953
197, 7.16345e-06, 6.41267e-15, 0.999993, 0.0393544
197, 2.78761e-05, 3.86098e-11, 0.999972, 0.0298799
197, 0.000387487, 6.33544e-08, 0.999612, 0.0412635
198, 0, 1, 0, -0.743553
198, 0.0151205, 4.30052e-12, 0.984879, -0.00155049
199, 5.40712e-24, 1, 1.41032e-28, -3.02772
200, 9.98656e-12, 1, 8.23088e-12, -1.25441
201, 0, 1, 0, -1.25069
202, 0.995517, 7.76839e-17, 0.00448329, -2.71161
202, 0.825343, 0.0964156, 0.0782418, -0.0889344
202, 6.13467e-05, 2.65684e-10, 0.999939, 0.0323238
203, 0.000274474, 0.0549728, 0.944753, -2.33859
203, 0.881368, 0.118632, 2.70062e-10, -0.159479
203, 2.85116e-05, 6.82341e-11, 0.999972, 0.0335138
204, 4.41049e-32, 1, 0, -2.7298
204, 0.000322044, 3.6147e-10, 0.999678, 0.0636437
204, 2.88884e-05, 6.94167e-11, 0.999971, 0.0621495
205, 0.994801, 5.24027e-08, 0.00519929, -1.77305
205, 0.987659, 7.3999e-13, 0.0123409, -0.166683
205, 2.20891e-05, 2.22567e-11, 0.999978, 0.0367284
206, 0.00919945, 5.10388e-08, 0.9908, -0.864685
206, 0.911206, 0.0108714, 0.0779228, -0.311933
207, 0, 1, 0, -2.56105
208, 0, 1, 0, -1.82929
209, 0, 1, 0, -1.81748
210, 0, 1, 0, -0.395768
211, 4.49847e-11, 1, 2.12774e-22, -0.809036
212, 2.42248e-27, 1, 8.83507e-31, -0.868951
213, 0, 1, 0, -2.60329
214, 0, 1, 0, -3.2
215, 0.999998, 1.568e-06, 3.72335e-25, -1.15253
215, 0.0908217, 1.4994e-15, 0.909178, -0.0145585
215, 1.90611e-08, 4.63173e-13, 1, 0.0153048
216, 0, 1, 0, -1.0972
217, 0, 1, 0, -1.58601
218, 0, 1, 0, -0.568642
218, 0.000271477, 1.10223e-12, 0.999729, -0.000764545
219, 5.66516e-34, 1, 2.74773e-26, -1.15983
219, 0.000222244, 0.169658, 0.83012, 0.0417693
219, 0.0522375, 5.79355e-06, 0.947757, -5.84161e-05
219, 3.31786e-05, 8.37177e-11, 0.999967, 0.058758
220, 0, 1, 0, -1.09273
220, 3.52228e-12, 6.42442e-17, 1, -0.00129722
220, 2.20419e-05, 1.30827e-11, 0.999978, 0.0271699
221, 0.53739, 0.0182878, 0.444322, -0.945002
221, 0.0315182, 0.968423, 5.85631e-05, -0.16399
222, 0.0780881, 2.14517e-06, 0.92191, -1.32472
223, 2.02334e-08, 1, 6.02377e-08, -0.767328
224, 0, 1, 0, -1.00304
225, 4.41867e-05, 1.59714e-09, 0.999956, -1.49513
225, 1.00909e-07, 1.5254e-06, 0.999998, -0.565914
225, 0.0141498, 1.40336e-06, 0.985849, -0.000114953
226, 0.00525241, 6.34096e-07, 0.994747, -2.16839
226, 0.000552549, 3.40584e-14, 0.999447, 0.0326687
226, 5.28448e-08, 7.73514e-20, 1, -0.00434406
227, 0, 1, 0, -1.0817
228, 0, 1, 0, -2.76813
229, 0.998525, 0.000805227, 0.000670195, -1.93607
229, 0.0108274, 0.297846, 0.691327, -0.142438
230, 0, 1, 0, -1.43608
231, 0.000556252, 0.999378, 6.61415e-05, -0.424049
231, 4.80271e-05, 1.79691e-10, 0.999952, 0.044309
231, 0.290135, 4.02889e-11, 0.709865, -0.00623359
231, 0.891869, 4.63121e-05, 0.108085, -0.00142092
231, 0.000783691, 5.6479e-16, 0.999216, -0.00519012
232, 2.34806e-12, 9.63441e-18, 1, -0.439669
233, 0, 1, 0, -0.611307
234, 1.12904e-33, 1, 0, -1.16778
235, 0, 1, 0, -1.95683
236, 2.74628e-28, 1, 9.65708e-32, -0.346071
237, 6.49317e-11, 0.933419, 0.0665809, -0.36586
238, 0, 1, 0, -1.14182
239, 0, 1, 0, -1.51335
240, 0, 1, 0, -2.07801
241, 3.78265e-21, 1, 7.42021e-09, -0.906163
241, 2.26096e-05, 2.57224e-11, 0.999977, 0.0386464
241, 5.7026e-06, 1.35052e-11, 0.999994, -0.0156392
241, 3.15217e-05, 4.8582e-11, 0.999969, 0.00187971
242, 0, 1, 0, -1.13866
243, 0.87517, 1.18395e-05, 0.124818, -1.16075
243, 0.000458122, 1.39394e-07, 0.999542, -5.73897e-05
243, 0.974903, 0.00365033, 0.0214463, -0.0152482
243, 2.38965e-05, 3.26053e-11, 0.999976, 0.0444453
243, 0.129788, 6.32991e-08, 0.870212, -0.00818273
243, 0.322285, 3.49557e-11, 0.677715, -7.28662e-05
243, 4.84412e-10, 6.09775e-21, 1, -0.00241469
244, 0.061473, 1.17999e-10, 0.938527, -1.96378
244, 0.0699869, 7.90279e-05, 0.929934, -0.382004
245, 4.9417e-06, 0.972357, 0.0276376, -1.54841
245, 0.232349, 0.76326, 0.00439134, -0.0368318
246, 5.61395e-29, 1, 7.26965e-36, -0.777484
246, 0.000490383, 1.14459e-10, 0.99951, 0.0376693
246, 2.227e-05, 1.20135e-11, 0.999978, 0.0374283
247, 0, 1, 0, -3.9171
248, 5.16149e-29, 1, 3.81585e-17, -0.34151
249, 0, 1, 0, -2.01703
250, 0.0631592, 0.813198, 0.123643, -0.13609
