166, 0.0404059, 1.51009e-08, 0.959594, 0.0138248
167, 0, 1, 0, 0.0433737
168, 0, 1, 1.64543e-15, 0.0319436
169, 0, 1, 0, 0.00609436
170, 8.92702e-24, 1, 7.92752e-27, 0.0271969
171, 0, 1, 0, 0.012359
172, 0, 1, 0, 0.00826389
172, 4.23993e-05, 1.3707e-10, 0.999958, 0.0245966
172, 9.714e-05, 5.56773e-10, 0.999903, 0.0263528
174, 1.33238e-22, 1, 9.16897e-21, 0.025194
175, 1.28855e-32, 1, 1.23387e-26, 0.0290366
175, 0.00441048, 2.00196e-09, 0.995589, 0.00369254
175, 0.0776772, 2.85612e-11, 0.922323, 0.00762977
175, 0.000230051, 4.41967e-15, 0.99977, 0.0185278
176, 0, 1, 5.70982e-37, 0.0393497
176, 0.0296525, 1.34375e-06, 0.970346, 0.0142387
177, 3.12999e-35, 9.09624e-19, 1, 0.0330933
177, 7.22377e-08, 3.01604e-14, 1, 0.0372072
178, 0, 1, 0, 0.0437957
179, 0, 1, 0, 0.010551
180, 0, 1, 0, 0.0142089
180, 0.000699949, 2.02384e-07, 0.9993, 0.0279401
180, 0.000453502, 7.80969e-09, 0.999546, 0.0116228
181, 0, 1, 0, 0.0169358
181, 4.79959e-06, 5.93418e-19, 0.999995, 0.0196889
181, 0.000760814, 1.61481e-10, 0.999239, 0.0122364
182, 0, 1, 0, 0.00664153
183, 1.82535e-35, 1, 6.9341e-29, 0.0179562
183, 0.00167778, 3.57986e-13, 0.998322, 0.00668496
184, 0.20074, 3.33038e-07, 0.799259, 0.0027515
184, 0.705803, 0.171135, 0.123062, 0.00137896
184, 6.99853e-05, 3.68276e-15, 0.99993, 0.0203195
184, 6.48131e-05, 2.84123e-10, 0.999935, 0.0353018
185, 0, 1, 0, 0.0170787
185, 0.584374, 6.45087e-09, 0.415626, 0.0328954
186, 0, 1, 0, 0.018212
187, 1.46639e-06, 0.99999, 9.00396e-06, 0.00130687
187, 0.0401869, 0.00692139, 0.952892, 0.000776645
188, 6.36944e-17, 1, 1.16008e-15, 0.0366725
188, 1.38515e-05, 4.38418e-11, 0.999986, 0.00927956
189, 0.0232621, 0.976483, 0.000255361, 0.00266983
189, 0.329305, 0.0081976, 0.662497, 0.0017456
189, 3.6277e-05, 9.78118e-11, 0.999964, 0.0120882
190, 0, 1, 0, 0.0156906
190, 0.0262907, 2.82659e-06, 0.973706, 0.0252318
190, 0.490109, 1.08415e-06, 0.50989, 0.00620152
191, 0, 1, 0, 0.0127064
192, 0, 1, 0, 0.00699215
193, 2.91563e-38, 1, 4.55035e-25, 0.0295704
194, 3.98488e-37, 1, 0, 0.0331481
195, 0.690403, 0.000173067, 0.309424, 0.00146332
195, 0.000980059, 0.00231228, 0.996708, 0.0216622
195, 0.000154857, 1.14571e-09, 0.999845, 0.0393232
196, 1.16506e-37, 1, 2.19234e-31, 0.0306385
196, 0.00473978, 1.74623e-11, 0.99526, 0.0144796
197, 6.54416e-33, 1, 0, 0.0316219
197, 7.16345e-06, 6.41267e-15, 0.999993, 0.00784411
197, 2.78761e-05, 3.86098e-11, 0.999972, 0.0198297
197, 0.000387487, 6.33544e-08, 0.999612, 0.030163
198, 0, 1, 0, 0.0115901
198, 0.0151205, 4.30052e-12, 0.984879, 0.0164512
199, 5.40712e-24, 1, 1.41032e-28, 0.0493059
200, 9.98656e-12, 1, 8.23088e-12, 0.033569
201, 0, 1, 0, 0.0264543
202, 0.995517, 7.76839e-17, 0.00448329, 0.00143303
202, 0.825343, 0.0964156, 0.0782418, 0.00212502
202, 6.13467e-05, 2.65684e-10, 0.999939, 0.0303373
203, 0.000274474, 0.0549728, 0.944753, 0.00280645
203, 0.881368, 0.118632, 2.70062e-10, 0.00693099
203, 2.85116e-05, 6.82341e-11, 0.999972, 0.0135701
204, 4.41049e-32, 1, 0, 0.0228995
204, 0.000322044, 3.6147e-10, 0.999678, 0.0370643
204, 2.88884e-05, 6.94167e-11, 0.999971, 0.0499807
205, 0.994801, 5.24027e-08, 0.00519929, 0.00123361
205, 0.987659, 7.3999e-13, 0.0123409, 0.00545689
205, 2.20891e-05, 2.22567e-11, 0.999978, 0.0164678
206, 0.00919945, 5.10388e-08, 0.9908, 0.000700191
206, 0.911206, 0.0108714, 0.0779228, 0.00105063
207, 0, 1, 0, 0.008175
208, 0, 1, 0, 0.0159087
209, 0, 1, 0, 0.0151455
210, 0, 1, 0, 0.0181697
211, 4.49847e-11, 1, 2.12774e-22, 0.00712487
212, 2.42248e-27, 1, 8.83507e-31, 0.0303762
213, 0, 1, 0, 0.00800349
214, 0, 1, 0, 0.014413
215, 0.999998, 1.568e-06, 3.72335e-25, 0.0188973
215, 0.0908217, 1.4994e-15, 0.909178, 0.0147535
215, 1.90611e-08, 4.63173e-13, 1, 0.0338562
216, 0, 1, 0, 0.0142638
217, 0, 1, 0, 0.0224681
218, 0, 1, 0, 0.0128616
218, 0.000271477, 1.10223e-12, 0.999729, 0.00916227
219, 5.66516e-34, 1, 2.74773e-26, 0.035252
219, 0.000222244, 0.169658, 0.83012, 0.0563728
219, 0.0522375, 5.79355e-06, 0.947757, 0.0141721
219, 3.31786e-05, 8.37177e-11, 0.999967, 0.0387593
220, 0, 1, 0, 0.00954166
220, 3.52228e-12, 6.42442e-17, 1, 0.0265348
220, 2.20419e-05, 1.30827e-11, 0.999978, 0.025932
221, 0.53739, 0.0182878, 0.444322, 0.00188849
221, 0.0315182, 0.968423, 5.85631e-05, 0.0038126
222, 0.0780881, 2.14517e-06, 0.92191, 0.00180503
223, 2.02334e-08, 1, 6.02377e-08, 0.0101888
224, 0, 1, 0, 0.0220215
225, 4.41867e-05, 1.59714e-09, 0.999956, 0.00205943
225, 1.00909e-07, 1.5254e-06, 0.999998, -4.17024e-06
225, 0.0141498, 1.40336e-06, 0.985849, 0.0110667
226, 0.00525241, 6.34096e-07, 0.994747, 0.00112089
226, 0.000552549, 3.40584e-14, 0.999447, 0.00679503
226, 5.28448e-08, 7.73514e-20, 1, 0.0395129
227, 0, 1, 0, 0.0233965
228, 0, 1, 0, 0.0273877
229, 0.998525, 0.000805227, 0.000670195, 0.00169094
229, 0.0108274, 0.297846, 0.691327, 0.0022991
230, 0, 1, 0, 0.023901
231, 0.000556252, 0.999378, 6.61415e-05, 0.00410977
231, 4.80271e-05, 1.79691e-10, 0.999952, 0.0402079
231, 0.290135, 4.02889e-11, 0.709865, 0.0334628
231, 0.891869, 4.63121e-05, 0.108085, 0.0118624
231, 0.000783691, 5.6479e-16, 0.999216, 0.0352752
232, 2.34806e-12, 9.63441e-18, 1, 0.00571545
233, 0, 1, 0, 0.0205508
234, 1.12904e-33, 1, 0, 0.0301072
235, 0, 1, 0, 0.0204616
236, 2.74628e-28, 1, 9.65708e-32, 0.0387248
237, 6.49317e-11, 0.933419, 0.0665809, 0.00588332
238, 0, 1, 0, 0.0484668
239, 0, 1, 0, 0.0139465
240, 0, 1, 0, 0.0186903
241, 3.78265e-21, 1, 7.42021e-09, 0.00524332
241, 2.26096e-05, 2.57224e-11, 0.999977, 0.0180949
241, 5.7026e-06, 1.35052e-11, 0.999994, 0.0129382
241, 3.15217e-05, 4.8582e-11, 0.999969, 0.0128734
242, 0, 1, 0, 0.00824735
243, 0.87517, 1.18395e-05, 0.124818, 0.00165729
243, 0.000458122, 1.39394e-07, 0.999542, 0.0222263
243, 0.974903, 0.00365033, 0.0214463, 0.00668539
243, 2.38965e-05, 3.26053e-11, 0.999976, 0.0402079
243, 0.129788, 6.32991e-08, 0.870212, 0.0128748
243, 0.322285, 3.49557e-11, 0.677715, 0.00911049
243, 4.84412e-10, 6.09775e-21, 1, 0.0193783
244, 0.061473, 1.17999e-10, 0.938527, 0.000501975
244, 0.0699869, 7.90279e-05, 0.929934, 0.00860796
245, 4.9417e-06, 0.972357, 0.0276376, 0.00236417
245, 0.232349, 0.76326, 0.00439134, 0.00356302
246, 5.61395e-29, 1, 7.26965e-36, 0.0218655
246, 0.000490383, 1.14459e-10, 0.99951, 0.0081054
246, 2.227e-05, 1.20135e-11, 0.999978, 0.016951
247, 0, 1, 0, 0.00514597
248, 5.16149e-29, 1, 3.81585e-17, 0.0199229
249, 0, 1, 0, 0.0475525
250, 0.0631592, 0.813198, 0.123643, 0.00283025
